date,oil_volume,volume_of_liquid,gas_volume,water_volume,water_cut_,working_hours,dynamic_level,reservoir_pressure,unnamed:_9,unnamed:_10,oil_volume_tonn
2017-01-01,49,70,13055,21,29,24,1819,214,,,44.1
2017-01-02,49,70,13055,21,29,24,1836,214,,,44.1
2017-01-03,49,70,13055,21,29,24,1788,214,,,44.1
2017-01-04,49,70,13055,21,29,24,1789,214,,,44.1
2017-01-05,44,70,11768,26,36,24,1825,214,,,39.6
2017-01-06,44,70,11768,26,36,24,1781,214,,,39.6
2017-01-07,43,68,11432,25,36,24,1790,214,,,38.7
2017-01-08,43,68,11432,25,36,24,1784,214,,,38.7
2017-01-09,43,68,11432,25,36,24,1831,214,,,38.7
2017-01-10,43,68,11432,25,36,24,1831,214,,,38.7
2017-01-11,43,68,11432,25,36,24,1828,214,,,38.7
2017-01-12,42,68,11253,26,37,24,1761,214,,,37.8
2017-01-13,43,69,11418,26,37,24,1789,214,,,38.7
2017-01-14,43,69,11418,26,37,24,1764,213,,,38.7
2017-01-15,44,71,11749,27,37,24,1764,213,,,39.6
2017-01-16,44,71,11749,27,37,24,1764,213,,,39.6
2017-01-17,44,71,11749,27,37,24,1754,213,,,39.6
2017-01-18,44,71,11749,27,37,24,1763,213,,,39.6
2017-01-19,46,70,12319,24,33,24,1768,213,,,41.4
2017-01-20,46,70,12319,24,33,24,1785,213,,,41.4
2017-01-21,44,70,11768,26,36,24,1788,213,,,39.6
2017-01-22,44,70,11768,26,36,24,1779,213,,,39.6
2017-01-23,44,70,11768,26,36,24,1786,213,,,39.6
2017-01-24,43,69,11600,26,36,24,1769,213,,,38.7
2017-01-25,43,69,11418,26,37,24,1781,213,,,38.7
2017-01-26,43,69,11418,26,37,24,1789,213,,,38.7
2017-01-27,43,69,11418,26,37,24,1785,213,,,38.7
2017-01-28,43,69,11418,26,37,24,1787,213,,,38.7
2017-01-29,43,69,11418,26,37,24,1779,213,,,38.7
2017-01-30,43,69,11418,26,37,24,1780,213,,,38.7
2017-01-31,47,70,12503,23,32,24,1780,213,,,42.3
2017-02-01,47,70,12503,23,32,24,1774,213,,,42.3
2017-02-02,47,72,12671,25,33,24,1766,213,,,42.3
2017-02-03,47,75,12608,28,36,24,1783,213,,,42.3
2017-02-04,47,75,12608,28,36,24,1770,213,,,42.3
2017-02-05,48,76,12776,28,36,24,1781,213,,,43.2
2017-02-06,49,78,13113,29,36,24,1773,213,,,44.1
2017-02-07,49,78,13113,29,36,24,1772,213,,,44.1
2017-02-08,49,78,13113,29,36,24,1764,213,,,44.1
2017-02-09,49,78,13113,29,36,24,1766,212,,,44.1
2017-02-10,48,78,12908,30,37,24,1763,212,,,43.2
2017-02-11,48,78,12908,30,37,24,1783,212,,,43.2
2017-02-12,49,79,13073,30,37,24,1784,212,,,44.1
2017-02-13,46,78,12293,32,40,24,1782,212,,,41.4
2017-02-14,46,78,12293,32,40,24,1793,212,,,41.4
2017-02-15,42,71,11190,29,40,24,1787,212,,,37.8
2017-02-16,41,70,11032,29,40,24,1781,212,,,36.9
2017-02-17,41,70,11032,29,40,24,1783,212,,,36.9
2017-02-18,41,70,11032,29,40,24,1788,212,,,36.9
2017-02-19,45,70,11952,25,35,24,1792,212,,,40.5
2017-02-20,45,70,12136,25,34,24,1794,212,,,40.5
2017-02-21,46,72,12482,26,34,24,1819,212,,,41.4
2017-02-22,47,73,12656,26,34,24,1837,212,,,42.3
2017-02-23,47,73,12656,26,34,24,1830,212,,,42.3
2017-02-24,44,73,11889,29,38,24,1838,212,,,39.6
2017-02-25,44,73,11889,29,38,24,1843,212,,,39.6
2017-02-26,48,74,12829,26,34,24,1854,212,,,43.2
2017-02-27,48,74,12829,26,34,24,1877,212,,,43.2
2017-02-28,47,73,12656,26,34,24,1939,212,,,42.3
2017-03-01,44,73,11889,29,38,24,1843,212,,,39.6
2017-03-02,44,73,11889,29,38,24,1849,212,,,39.6
2017-03-03,45,73,12080,28,37,24,1861,212,,,40.5
2017-03-04,45,73,12080,28,37,24,1832,212,,,40.5
2017-03-05,46,75,12411,29,37,24,1831,212,,,41.4
2017-03-06,46,74,12246,28,37,24,1847,212,,,41.4
2017-03-07,43,74,11663,31,40,24,1845,211,,,38.7
2017-03-08,43,74,11663,31,40,24,1853,211,,,38.7
2017-03-09,43,74,11663,31,40,24,1940,211,,,38.7
2017-03-10,43,74,11663,31,40,24,1852,211,,,38.7
2017-03-11,43,74,11663,31,40,24,1854,211,,,38.7
2017-03-12,43,74,11663,31,40,24,1855,211,,,38.7
2017-03-13,43,74,11663,31,40,24,1861,211,,,38.7
2017-03-14,43,74,11663,31,40,24,1847,211,,,38.7
2017-03-15,43,74,11663,31,40,24,1854,211,,,38.7
2017-03-16,43,74,11663,31,40,24,1823,211,,,38.7
2017-03-17,43,74,11663,31,40,24,1831,211,,,38.7
2017-03-18,45,77,12136,32,40,24,1901,211,,,40.5
2017-03-19,45,77,12136,32,40,24,1887,211,,,40.5
2017-03-20,44,75,11820,31,40,24,1851,211,,,39.6
2017-03-21,45,76,11978,31,40,24,1872,211,,,40.5
2017-03-22,45,77,12136,32,40,24,1869,211,,,40.5
2017-03-23,45,77,12136,32,40,24,1881,211,,,40.5
2017-03-24,43,73,11505,30,40,24,1874,211,,,38.7
2017-03-25,43,74,11663,31,40,24,1863,211,,,38.7
2017-03-26,43,74,11663,31,40,24,1870,211,,,38.7
2017-03-27,43,74,11663,31,40,24,1836,211,,,38.7
2017-03-28,45,77,12136,32,40,24,1853,211,,,40.5
2017-03-29,43,73,11505,30,40,24,1862,211,,,38.7
2017-03-30,43,73,11505,30,40,24,1867,211,,,38.7
2017-03-31,39,73,10546,34,45,24,1862,211,,,35.1
2017-04-01,41,77,11124,36,45,24,1858,211,,,36.9
2017-04-02,44,77,11731,33,42,24,1858,210,,,39.6
2017-04-03,44,77,11731,33,42,24,1857,210,,,39.6
2017-04-04,44,77,11731,33,42,24,1857,210,,,39.6
2017-04-05,44,77,11731,33,42,24,1841,210,,,39.6
2017-04-06,44,77,11731,33,42,24,1849,210,,,39.6
2017-04-07,44,77,11731,33,42,24,1862,210,,,39.6
2017-04-08,44,77,11731,33,42,24,1849,210,,,39.6
2017-04-09,44,77,11731,33,42,24,1877,210,,,39.6
2017-04-10,44,77,11731,33,42,24,1829,210,,,39.6
2017-04-11,44,77,11731,33,42,24,1841,210,,,39.6
2017-04-12,39,77,10517,38,48,24,1833,210,,,35.1
2017-04-13,39,77,10517,38,48,24,1846,210,,,35.1
2017-04-14,39,77,10517,38,48,24,1852,210,,,35.1
2017-04-15,39,77,10517,38,48,24,1853,210,,,35.1
2017-04-16,39,77,10517,38,48,24,1847,210,,,35.1
2017-04-17,39,77,10517,38,48,24,1861,210,,,35.1
2017-04-18,39,77,10517,38,48,24,1896,210,,,35.1
2017-04-19,39,77,10517,38,48,24,1985,210,,,35.1
2017-04-20,39,77,10517,38,48,24,1873,210,,,35.1
2017-04-21,39,77,10517,38,48,24,1863,210,,,35.1
2017-04-22,45,77,12136,32,40,24,1874,210,,,40.5
2017-04-23,45,77,12136,32,40,24,1870,210,,,40.5
2017-04-24,43,77,11529,34,43,24,1876,210,,,38.7
2017-04-25,43,77,11529,34,43,24,1865,210,,,38.7
2017-04-26,43,77,11529,34,43,24,1871,210,,,38.7
2017-04-27,43,77,11529,34,43,24,1870,210,,,38.7
2017-04-28,43,78,11678,35,43,24,1877,209,,,38.7
2017-04-29,43,78,11678,35,43,24,1877,209,,,38.7
2017-04-30,42,78,11269,36,45,24,1871,209,,,37.8
2017-05-01,40,78,10859,38,47,24,1874,209,,,36.0
2017-05-02,40,78,10859,38,47,24,1843,209,,,36.0
2017-05-03,40,78,10859,38,47,24,1859,209,,,36.0
2017-05-04,44,79,11828,35,43,24,1865,209,,,39.6
2017-05-05,44,79,11828,35,43,24,1872,209,,,39.6
2017-05-06,44,79,11828,35,43,24,1877,209,,,39.6
2017-05-07,44,79,11828,35,43,24,1876,209,,,39.6
2017-05-08,44,79,11828,35,43,24,1871,209,,,39.6
2017-05-09,44,79,11828,35,43,24,1873,209,,,39.6
2017-05-10,45,79,12036,34,42,24,1874,209,,,40.5
2017-05-11,45,79,12036,34,42,24,1882,209,,,40.5
2017-05-12,45,79,12036,34,42,24,1886,209,,,40.5
2017-05-13,45,79,12036,34,42,24,1889,209,,,40.5
2017-05-14,45,79,12036,34,42,24,1879,209,,,40.5
2017-05-15,45,79,12036,34,42,24,1879,209,,,40.5
2017-05-16,45,79,12036,34,42,24,1883,209,,,40.5
2017-05-17,45,79,12036,34,42,24,1874,209,,,40.5
2017-05-18,41,79,10998,38,47,24,1872,209,,,36.9
2017-05-19,41,79,10998,38,47,24,1870,209,,,36.9
2017-05-20,41,79,10998,38,47,24,1872,209,,,36.9
2017-05-21,41,79,10998,38,47,24,1884,209,,,36.9
2017-05-22,41,79,10998,38,47,24,1889,209,,,36.9
2017-05-23,41,79,10998,38,47,24,1893,208,,,36.9
2017-05-24,41,79,10998,38,47,24,1907,208,,,36.9
2017-05-25,41,79,10998,38,47,24,1902,208,,,36.9
2017-05-26,36,79,9753,43,53,24,1896,208,,,32.4
2017-05-27,36,79,9753,43,53,24,1878,208,,,32.4
2017-05-28,36,79,9753,43,53,24,1892,208,,,32.4
2017-05-29,36,79,9753,43,53,24,1890,208,,,32.4
2017-05-30,36,79,9753,43,53,24,1853,208,,,32.4
2017-05-31,36,79,9753,43,53,24,1869,208,,,32.4
2017-06-01,36,79,9546,43,54,24,1879,208,,,32.4
2017-06-02,36,79,9546,43,54,24,1873,208,,,32.4
2017-06-03,36,79,9546,43,54,24,1875,208,,,32.4
2017-06-04,36,79,9546,43,54,24,1875,208,,,32.4
2017-06-05,36,79,9546,43,54,24,1884,208,,,32.4
2017-06-06,36,79,9546,43,54,24,1889,208,,,32.4
2017-06-07,36,79,9546,43,54,24,1887,208,,,32.4
2017-06-08,36,79,9546,43,54,24,1894,208,,,32.4
2017-06-09,36,79,9546,43,54,24,1879,208,,,32.4
2017-06-10,36,79,9546,43,54,24,1862,208,,,32.4
2017-06-11,36,79,9753,43,53,24,1877,208,,,32.4
2017-06-12,36,79,9753,43,53,24,1890,208,,,32.4
2017-06-13,36,79,9753,43,53,24,1898,208,,,32.4
2017-06-14,37,80,9877,43,53,24,1897,208,,,33.3
2017-06-15,37,80,9877,43,53,24,1896,208,,,33.3
2017-06-16,37,80,9877,43,53,24,1898,208,,,33.3
2017-06-17,37,80,9877,43,53,24,1898,208,,,33.3
2017-06-18,36,78,9671,42,53,24,1897,207,,,32.4
2017-06-19,37,80,9877,43,53,24,1896,207,,,33.3
2017-06-20,37,80,9877,43,53,24,1898,207,,,33.3
2017-06-21,37,81,10000,44,53,24,1896,207,,,33.3
2017-06-22,37,81,10000,44,53,24,1898,207,,,33.3
2017-06-23,37,81,10000,44,53,24,1899,207,,,33.3
2017-06-24,37,81,10000,44,53,24,1901,207,,,33.3
2017-06-25,37,81,10000,44,53,24,1904,207,,,33.3
2017-06-26,37,81,10000,44,53,24,1902,207,,,33.3
2017-06-27,37,81,10000,44,53,24,1897,207,,,33.3
2017-06-28,37,81,10000,44,53,24,1897,207,,,33.3
2017-06-29,37,81,10000,44,53,24,1896,207,,,33.3
2017-06-30,39,81,10426,42,51,24,1908,207,,,35.1
2017-07-01,37,78,9991,40,51,23,1849,207,,,33.3
2017-07-02,39,81,10426,42,51,24,1868,207,,,35.1
2017-07-03,39,81,10426,42,51,24,1870,207,,,35.1
2017-07-04,40,81,10638,41,50,24,1872,207,,,36.0
2017-07-05,40,81,10638,41,50,24,1876,207,,,36.0
2017-07-06,40,81,10638,41,50,24,1880,207,,,36.0
2017-07-07,40,81,10638,41,50,24,1877,207,,,36.0
2017-07-08,40,81,10638,41,50,24,1877,207,,,36.0
2017-07-09,40,81,10638,41,50,24,1882,207,,,36.0
2017-07-10,40,81,10638,41,50,24,1884,207,,,36.0
2017-07-11,40,81,10638,41,50,24,1869,207,,,36.0
2017-07-12,36,81,9787,45,54,24,1881,207,,,32.4
2017-07-13,37,82,9908,45,54,24,1887,207,,,33.3
2017-07-14,37,82,9908,45,54,24,1891,206,,,33.3
2017-07-15,37,82,9908,45,54,24,1887,206,,,33.3
2017-07-16,38,82,10123,44,53,24,1891,206,,,34.2
2017-07-17,38,82,10123,44,53,24,1879,206,,,34.2
2017-07-18,38,82,10123,44,53,24,1892,206,,,34.2
2017-07-19,38,82,10123,44,53,24,1901,206,,,34.2
2017-07-20,38,82,10123,44,53,24,1907,206,,,34.2
2017-07-21,38,82,10123,44,53,24,1887,206,,,34.2
2017-07-22,38,82,10123,44,53,24,1884,206,,,34.2
2017-07-23,38,82,10123,44,53,24,1883,206,,,34.2
2017-07-24,38,82,10123,44,53,24,1907,206,,,34.2
2017-07-25,38,82,10123,44,53,24,1909,206,,,34.2
2017-07-26,37,83,10029,46,54,24,1899,206,,,33.3
2017-07-27,37,83,10029,46,54,24,1877,206,,,33.3
2017-07-28,37,83,10029,46,54,24,1876,206,,,33.3
2017-07-29,37,83,10029,46,54,24,1884,206,,,33.3
2017-07-30,39,83,10465,44,52,24,1885,206,,,35.1
2017-07-31,39,83,10465,44,52,24,1890,206,,,35.1
2017-08-01,39,83,10465,44,52,24,1876,206,,,35.1
2017-08-02,37,83,10029,46,54,24,1889,206,,,33.3
2017-08-03,37,83,10029,46,54,24,1877,206,,,33.3
2017-08-04,37,83,10029,46,54,24,1872,206,,,33.3
2017-08-05,34,83,9157,49,58,24,1874,206,,,30.6
2017-08-06,34,83,9157,49,58,24,1874,206,,,30.6
2017-08-07,34,83,9157,49,58,24,1883,206,,,30.6
2017-08-08,34,83,9157,49,58,24,1877,206,,,30.6
2017-08-09,34,83,9157,49,58,24,1879,205,,,30.6
2017-08-10,34,83,9157,49,58,24,1877,205,,,30.6
2017-08-11,37,83,9811,46,55,24,1917,205,,,33.3
2017-08-12,37,83,9811,46,55,24,1920,205,,,33.3
2017-08-13,37,83,9811,46,55,24,1917,205,,,33.3
2017-08-14,37,83,9811,46,55,24,1919,205,,,33.3
2017-08-15,37,83,9811,46,55,24,1924,205,,,33.3
2017-08-16,37,83,9811,46,55,24,1923,205,,,33.3
2017-08-17,37,83,9811,46,55,24,1923,205,,,33.3
2017-08-18,37,83,9811,46,55,24,1920,205,,,33.3
2017-08-19,37,83,9811,46,55,24,1922,205,,,33.3
2017-08-20,37,83,9811,46,55,24,1917,205,,,33.3
2017-08-21,37,83,10029,46,54,24,1916,205,,,33.3
2017-08-22,37,83,10029,46,54,24,1920,205,,,33.3
2017-08-23,38,84,10150,46,54,24,1903,205,,,34.2
2017-08-24,38,84,10150,46,54,24,1903,205,,,34.2
2017-08-25,38,84,10150,46,54,24,1897,205,,,34.2
2017-08-26,38,84,10150,46,54,24,1895,205,,,34.2
2017-08-27,38,84,10150,46,54,24,1891,205,,,34.2
2017-08-28,38,84,10150,46,54,24,1895,205,,,34.2
2017-08-29,37,83,10029,46,54,24,1894,205,,,33.3
2017-08-30,39,86,10391,47,54,24,1904,205,,,35.1
2017-08-31,39,86,10391,47,54,24,1905,205,,,35.1
2017-09-01,39,86,10391,47,54,24,1898,205,,,35.1
2017-09-02,36,88,9708,52,58,24,1903,205,,,32.4
2017-09-03,36,88,9708,52,58,24,1907,204,,,32.4
2017-09-04,35,88,9477,53,59,24,1905,204,,,31.5
2017-09-05,35,88,9477,53,59,24,1907,204,,,31.5
2017-09-06,35,88,9477,53,59,24,1907,204,,,31.5
2017-09-07,34,84,9046,50,59,24,1889,204,,,30.6
2017-09-08,34,84,9046,50,59,24,1885,204,,,30.6
2017-09-09,34,84,9046,50,59,24,1887,204,,,30.6
2017-09-10,35,87,9370,52,59,24,1861,204,,,31.5
2017-09-11,34,87,9141,53,60,24,1858,204,,,30.6
2017-09-12,34,87,9141,53,60,24,1857,204,,,30.6
2017-09-13,34,87,9141,53,60,24,1860,204,,,30.6
2017-09-14,32,87,8684,55,62,24,1858,204,,,28.8
2017-09-15,32,87,8684,55,62,24,1838,204,,,28.8
2017-09-16,33,89,8884,56,62,24,1841,204,,,29.7
2017-09-17,33,89,8884,56,62,24,1844,204,,,29.7
2017-09-18,33,89,8884,56,62,24,1828,204,,,29.7
2017-09-19,33,89,8884,56,62,24,1837,204,,,29.7
2017-09-20,33,89,8884,56,62,24,1842,204,,,29.7
2017-09-21,33,89,8884,56,62,24,1840,204,,,29.7
2017-09-22,33,89,8884,56,62,24,1843,204,,,29.7
2017-09-23,33,88,8784,55,62,24,1849,204,,,29.7
2017-09-24,33,88,8784,55,62,24,1845,204,,,29.7
2017-09-25,33,88,8784,55,62,24,1842,204,,,29.7
2017-09-26,31,88,8321,57,64,24,1847,204,,,27.9
2017-09-27,31,88,8321,57,64,24,1843,204,,,27.9
2017-09-28,31,88,8321,57,64,24,1840,204,,,27.9
2017-09-29,31,88,8321,57,64,24,1847,203,,,27.9
2017-09-30,32,88,8553,56,63,24,1847,203,,,28.8
2017-10-01,32,88,8553,56,63,24,1791,203,,,28.8
2017-10-02,32,88,8553,56,63,24,1811,203,,,28.8
2017-10-03,32,88,8553,56,63,24,1808,203,,,28.8
2017-10-04,32,88,8553,56,63,24,1812,203,,,28.8
2017-10-05,24,88,6472,64,72,24,1807,203,,,21.6
2017-10-06,24,88,6472,64,72,24,1813,203,,,21.6
2017-10-07,24,88,6472,64,72,24,1820,203,,,21.6
2017-10-08,24,88,6472,64,72,24,1815,203,,,21.6
2017-10-09,25,90,6619,65,72,24,1821,203,,,22.5
2017-10-10,25,90,6619,65,72,24,1816,203,,,22.5
2017-10-11,25,90,6619,65,72,24,1817,203,,,22.5
2017-10-12,28,90,7565,62,68,24,1819,203,,,25.2
2017-10-13,28,90,7565,62,68,24,1821,203,,,25.2
2017-10-14,28,90,7565,62,68,24,1833,203,,,25.2
2017-10-15,28,90,7565,62,68,24,1879,203,,,25.2
2017-10-16,28,90,7565,62,68,24,1832,203,,,25.2
2017-10-17,28,90,7565,62,68,24,1838,203,,,25.2
2017-10-18,28,90,7565,62,68,24,1838,203,,,25.2
2017-10-19,28,90,7565,62,68,24,1835,203,,,25.2
2017-10-20,32,90,8511,58,64,24,1835,203,,,28.8
2017-10-21,32,90,8511,58,64,24,1837,203,,,28.8
2017-10-22,32,90,8511,58,64,24,1739,203,,,28.8
2017-10-23,32,90,8511,58,64,24,1938,203,,,28.8
2017-10-24,32,90,8511,58,64,24,1937,203,,,28.8
2017-10-25,32,90,8511,58,64,24,1739,202,,,28.8
2017-10-26,31,89,8426,58,64,24,1736,202,,,27.9
2017-10-27,31,89,8426,58,64,24,1740,202,,,27.9
2017-10-28,31,89,8426,58,64,24,1738,202,,,27.9
2017-10-29,32,90,8492,58,64,24,1736,202,,,28.8
2017-10-30,32,90,8492,58,64,24,1737,202,,,28.8
2017-10-31,31,88,8303,57,64,24,1839,202,,,27.9
2017-11-01,27,88,7380,60,68,24,1937,202,,,24.3
2017-11-02,27,88,7380,60,68,24,1838,202,,,24.3
2017-11-03,28,90,7548,62,68,24,1839,202,,,25.2
2017-11-04,28,90,7548,62,68,24,1837,202,,,25.2
2017-11-05,28,90,7548,62,68,24,1838,202,,,25.2
2017-11-06,28,90,7573,62,68,24,1839,202,,,25.2
2017-11-07,28,90,7573,62,68,24,1837,202,,,25.2
2017-11-08,28,90,7573,62,68,24,1839,202,,,25.2
2017-11-09,28,90,7548,62,68,24,1837,202,,,25.2
2017-11-10,26,90,7076,63,70,24,1844,202,,,23.4
2017-11-11,22,90,5897,68,75,24,1843,202,,,19.8
2017-11-12,22,90,5897,68,75,24,1843,202,,,19.8
2017-11-13,22,90,5897,68,75,24,1884,202,,,19.8
2017-11-14,22,90,5890,68,75,24,1847,202,,,19.8
2017-11-15,22,90,5890,68,75,24,1844,202,,,19.8
2017-11-16,24,90,6362,66,73,24,1847,202,,,21.6
2017-11-17,24,90,6362,66,73,24,1840,202,,,21.6
2017-11-18,24,90,6362,66,73,24,1845,202,,,21.6
2017-11-19,24,90,6355,66,73,24,1891,202,,,21.6
2017-11-20,24,90,6355,66,73,24,1875,201,,,21.6
2017-11-21,24,90,6355,66,73,24,1796,201,,,21.6
2017-11-22,27,90,7296,62,69,24,1749,201,,,24.3
2017-11-23,27,89,7247,62,69,24,1753,201,,,24.3
2017-11-24,27,89,7247,62,69,24,1763,201,,,24.3
2017-11-25,27,89,7247,62,69,24,1757,201,,,24.3
2017-11-26,27,89,7247,62,69,24,1783,201,,,24.3
2017-11-27,21,89,5611,68,76,24,1790,201,,,18.9
2017-11-28,21,89,5611,68,76,24,1814,201,,,18.9
2017-11-29,21,88,5548,67,76,24,1822,201,,,18.9
2017-11-30,21,88,5548,67,76,24,1822,201,,,18.9
2017-12-01,25,88,6703,63,71,24,1826,201,,,22.5
2017-12-02,25,88,6703,63,71,24,1819,201,,,22.5
2017-12-03,25,89,6780,64,71,24,1831,201,,,22.5
2017-12-04,25,89,6780,64,71,24,1849,201,,,22.5
2017-12-05,25,89,6780,64,71,24,1852,201,,,22.5
2017-12-06,25,89,6780,64,71,24,1849,201,,,22.5
2017-12-07,25,89,6780,64,71,24,1864,201,,,22.5
2017-12-08,22,89,5844,67,75,24,1870,201,,,19.8
2017-12-09,22,89,5844,67,75,24,1870,201,,,19.8
2017-12-10,22,89,5844,67,75,24,1870,201,,,19.8
2017-12-11,22,88,5779,66,75,24,1857,201,,,19.8
2017-12-12,22,88,5779,66,75,24,1857,201,,,19.8
2017-12-13,22,88,5779,66,75,24,1868,201,,,19.8
2017-12-14,22,88,5779,66,75,24,1868,201,,,19.8
2017-12-15,22,88,5779,66,75,24,1868,201,,,19.8
2017-12-16,22,88,5779,66,75,24,1866,200,,,19.8
2017-12-17,21,88,5548,67,76,24,1859,200,,,18.9
2017-12-18,21,90,5674,69,76,24,1854,200,,,18.9
2017-12-19,24,89,6312,65,73,24,1851,200,,,21.6
2017-12-20,24,89,6312,65,73,24,1851,200,,,21.6
2017-12-21,24,89,6312,65,73,24,1851,200,,,21.6
2017-12-22,24,90,6383,66,73,24,1851,200,,,21.6
2017-12-23,22,90,5910,68,75,24,1844,200,,,19.8
2017-12-24,21,90,5674,69,76,24,1848,200,,,18.9
2017-12-25,21,90,5674,69,76,24,1844,200,,,18.9
2017-12-26,21,90,5674,69,76,24,1834,200,,,18.9
2017-12-27,21,90,5674,69,76,24,1836,200,,,18.9
2017-12-28,22,92,5800,70,76,24,1831,200,,,19.8
2017-12-29,25,92,6766,67,72,24,1833,200,,,22.5
2017-12-30,25,92,6766,67,72,24,1824,200,,,22.5
2017-12-31,25,92,6766,67,72,24,1825,200,,,22.5
2018-01-01,25,92,6766,67,72,24,1821,200,,,22.5
2018-01-02,25,91,6693,66,72,24,1813,200,,,22.5
2018-01-03,20,91,5259,71,78,24,1824,200,,,18.0
2018-01-04,20,91,5259,71,78,24,1829,200,,,18.0
2018-01-05,20,91,5259,71,78,24,1825,200,,,18.0
2018-01-06,20,91,5259,71,78,24,1828,200,,,18.0
2018-01-07,20,91,5259,71,78,24,1821,200,,,18.0
2018-01-08,19,89,5143,70,78,24,1825,200,,,17.1
2018-01-09,24,89,6312,65,73,24,1828,200,,,21.6
2018-01-10,24,89,6312,65,73,24,1838,199,,,21.6
2018-01-11,24,89,6312,65,73,24,1864,199,,,21.6
2018-01-12,24,89,6312,65,73,24,1873,199,,,21.6
2018-01-13,24,89,6312,65,73,24,1862,199,,,21.6
2018-01-14,24,89,6312,65,73,24,1874,199,,,21.6
2018-01-15,24,89,6312,65,73,24,1892,199,,,21.6
2018-01-16,24,89,6312,65,73,24,1891,199,,,21.6
2018-01-17,24,89,6312,65,73,24,1891,199,,,21.6
2018-01-18,25,89,6780,64,71,24,1942,199,,,22.5
2018-01-19,25,89,6780,64,71,24,1842,199,,,22.5
2018-01-20,25,88,6703,63,71,24,1853,199,,,22.5
2018-01-21,25,88,6703,63,71,24,1854,199,,,22.5
2018-01-22,25,87,6627,62,71,24,1874,199,,,22.5
2018-01-23,22,88,5779,66,75,24,1871,199,,,19.8
2018-01-24,22,88,5779,66,75,24,1882,199,,,19.8
2018-01-25,22,88,5779,66,75,24,1907,199,,,19.8
2018-01-26,22,89,5844,67,75,24,1920,199,,,19.8
2018-01-27,22,89,5844,67,75,24,1869,199,,,19.8
2018-01-28,22,89,5844,67,75,24,1863,199,,,19.8
2018-01-29,24,89,6312,65,73,24,1847,199,,,21.6
2018-01-30,24,89,6312,65,73,24,1847,199,,,21.6
2018-01-31,22,83,5887,61,73,24,1853,199,,,19.8
2018-02-01,22,83,5887,61,73,24,1870,199,,,19.8
2018-02-02,19,83,5014,64,77,24,1877,199,,,17.1
2018-02-03,20,89,5377,69,77,24,1892,199,,,18.0
2018-02-04,22,89,5844,67,75,24,1885,199,,,19.8
2018-02-05,22,89,5844,67,75,24,1893,198,,,19.8
2018-02-06,22,88,5779,66,75,24,1890,198,,,19.8
2018-02-07,22,88,5779,66,75,24,1883,198,,,19.8
2018-02-08,21,86,5647,65,75,24,1879,198,,,18.9
2018-02-09,21,86,5647,65,75,24,1920,198,,,18.9
2018-02-10,21,86,5647,65,75,24,1930,198,,,18.9
2018-02-11,21,86,5647,65,75,24,1929,198,,,18.9
2018-02-12,21,86,5647,65,75,24,1931,198,,,18.9
2018-02-13,21,86,5647,65,75,24,1930,198,,,18.9
2018-02-14,21,86,5647,65,75,24,1925,198,,,18.9
2018-02-15,26,86,7003,60,69,24,1925,198,,,23.4
2018-02-16,26,86,7003,60,69,24,1890,198,,,23.4
2018-02-17,26,86,7003,60,69,24,1897,198,,,23.4
2018-02-18,26,86,7003,60,69,24,1893,198,,,23.4
2018-02-19,26,86,7003,60,69,24,1899,198,,,23.4
2018-02-20,26,86,7003,60,69,24,1884,198,,,23.4
2018-02-21,26,86,7003,60,69,24,1894,198,,,23.4
2018-02-22,26,86,7003,60,69,24,1922,198,,,23.4
2018-02-23,28,86,7455,58,67,24,1922,198,,,25.2
2018-02-24,28,86,7455,58,67,24,1922,198,,,25.2
2018-02-25,26,82,7108,56,67,24,1922,198,,,23.4
2018-02-26,26,82,7108,56,67,24,1927,198,,,23.4
2018-02-27,26,82,7108,56,67,24,1917,198,,,23.4
2018-02-28,26,82,7108,56,67,24,1927,198,,,23.4
2018-03-01,26,82,7108,56,67,24,1923,198,,,23.4
2018-03-02,26,82,7108,56,67,24,1921,198,,,23.4
2018-03-03,21,82,5600,61,74,24,1921,197,,,18.9
2018-03-04,21,82,5600,61,74,24,1921,197,,,18.9
2018-03-05,21,82,5600,61,74,24,1925,197,,,18.9
2018-03-06,21,82,5600,61,74,24,1922,197,,,18.9
2018-03-07,21,83,5668,62,74,24,1927,197,,,18.9
2018-03-08,21,83,5668,62,74,24,1925,197,,,18.9
2018-03-09,24,83,6541,59,70,24,1928,197,,,21.6
2018-03-10,24,83,6541,59,70,24,1934,197,,,21.6
2018-03-11,24,83,6541,59,70,24,1940,197,,,21.6
2018-03-12,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-13,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-14,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-15,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-16,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-17,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-18,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-19,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-20,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-21,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-22,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-23,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-24,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-25,22,76,5989,54,70,24,1932,197,,,19.8
